language_prediction,language_prediction_en,language_prediction_mixed,language_prediction_other,language_prediction_punc,language_prediction_sw,letterCase,nextEnScore,nextMixedScore,nextOtherScore,nextSwScore,prevEnScore,prevMixedScore,prevOtherScore,prevSwScore,swRegex,text
en,0.741883628,4.03E-05,6.64E-05,6.36E-05,0.257946119,capital,0.998991793,2.00E-05,5.81E-04,4.07E-04,5.75E-07,5.62E-04,0.002444437,0.996992915,0,#tanzanians#
en,0.999401126,5.95E-06,4.65E-04,8.50E-06,1.20E-04,lower,0.801160783,6.03E-05,2.39E-05,0.198755077,0.982783247,5.69E-05,3.76E-05,0.017122225,1,#are#
en,0.961871859,1.93E-05,2.11E-05,3.49E-05,0.038052875,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.998991793,2.00E-05,5.81E-04,4.07E-04,0,#lazy#
punc,1.30E-05,2.99E-05,2.43E-05,0.999885973,4.69E-05,numsym,0.068541296,0.091413605,2.32E-04,0.839812945,0.801160783,6.03E-05,2.39E-05,0.198755077,0,#.#
sw,0.245723904,0.102500913,3.78E-04,5.57E-05,0.65134111,,0.043972426,9.19E-06,0.00304784,0.952970545,0,0,0,0,,Post:1978647
sw,0.017372563,1.28E-05,8.12E-04,4.80E-05,0.981754632,initcap,0.011857892,4.98E-06,3.97E-04,0.987739754,0,0,0,0,1,#pitia#
sw,0.009018229,2.60E-06,4.10E-04,1.07E-05,0.990558336,lower,0.999737598,2.13E-04,3.70E-05,1.27E-05,0.043972426,9.19E-06,0.00304784,0.952970545,1,#hizi#
en,0.992611724,9.90E-04,3.45E-05,1.58E-06,0.00636218,lower,0.094113563,1.08E-04,1.72E-04,0.905606046,0.011857892,4.98E-06,3.97E-04,0.987739754,0,#threads#
sw,0.09488125,4.63E-05,1.35E-04,6.68E-06,0.904931287,capital,6.68E-08,5.93E-05,4.80E-05,0.999892613,0.999737598,2.13E-04,3.70E-05,1.27E-05,1,#waswahili#
sw,2.64E-08,8.83E-05,7.37E-05,2.57E-07,0.999837731,lower,0.017109315,1.82E-05,0.003999872,0.978872578,0.094113563,1.08E-04,1.72E-04,0.905606046,1,#tunatawaliwa#
sw,1.44E-04,4.04E-05,0.002649501,2.02E-05,0.997145805,lower,0.008675791,4.20E-06,5.51E-04,0.990768623,6.68E-08,5.93E-05,4.80E-05,0.999892613,1,#na#
sw,0.001927709,2.99E-06,5.89E-04,3.94E-06,0.997476696,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.017109315,1.82E-05,0.003999872,0.978872578,1,#waarabu#
punc,4.00E-05,3.40E-05,4.62E-05,0.999552212,3.28E-04,numsym,0.996543587,2.49E-05,2.98E-04,0.003133886,0.008675791,4.20E-06,5.51E-04,0.990768623,0,#?#
en,0.994731177,1.66E-05,8.53E-04,1.28E-04,0.004271177,allcaps,0.943283077,2.69E-05,0.002288463,0.054401599,0,0,0,0,1,#i#
en,0.989940934,4.58E-06,0.001450345,6.66E-05,0.008537559,capital,0.920754564,2.31E-05,9.74E-05,0.079124922,0.996543587,2.49E-05,2.98E-04,0.003133886,1,#hate#
en,0.983888179,1.90E-06,7.63E-05,7.84E-06,0.016025831,capital,0.999704831,1.12E-04,3.34E-05,1.50E-04,0.943283077,2.69E-05,0.002288463,0.054401599,1,#swahili#
en,0.99988208,2.83E-05,3.08E-05,3.81E-05,2.07E-05,capital,0.997939952,1.69E-04,7.84E-04,0.001107265,0.920754564,2.31E-05,9.74E-05,0.079124922,0,#because#
en,0.998842034,4.61E-05,4.20E-04,3.40E-04,3.52E-04,capital,0.997900249,6.53E-05,3.96E-04,0.001637991,0.999704831,1.12E-04,3.34E-05,1.50E-04,0,#it#
en,0.998933766,1.71E-05,2.62E-04,3.38E-04,4.49E-04,capital,0.998216675,4.87E-05,1.18E-04,0.001617044,0.997939952,1.69E-04,7.84E-04,0.001107265,0,#is#
en,0.999710201,7.00E-06,1.24E-04,1.52E-04,6.63E-06,capital,0.995864127,9.52E-05,0.001805443,0.002235196,0.997900249,6.53E-05,3.96E-04,0.001637991,0,#purely#
en,0.997434035,2.59E-05,0.001193479,1.31E-04,0.001215328,capital,0.778456433,2.06E-04,5.49E-04,0.220788033,0.998216675,4.87E-05,1.18E-04,0.001617044,0,#arabic#
punc,2.53E-05,2.45E-05,2.38E-05,0.999902276,2.41E-05,numsym,0.022389624,0.091242217,2.29E-04,0.886138832,0.995864127,9.52E-05,0.001805443,0.002235196,0,#.#
en,0.511338985,0.022830231,2.92E-04,4.67E-05,0.465492533,,0.996543587,2.49E-05,2.98E-04,0.003133886,0,0,0,0,,Post:11874358
en,0.995383418,1.54E-05,8.38E-04,1.28E-04,0.003634676,allcaps,0.995476387,1.26E-04,5.96E-05,0.004337651,0,0,0,0,1,#i#
en,0.999135631,3.57E-05,5.78E-05,2.01E-05,7.51E-04,lower,0.971305848,2.10E-04,6.58E-05,0.028418769,0.996543587,2.49E-05,2.98E-04,0.003133886,0,#came#
en,0.997498342,1.04E-04,6.82E-05,4.94E-06,0.002324791,lower,0.998003959,9.05E-05,2.21E-04,0.001684634,0.995476387,1.26E-04,5.96E-05,0.004337651,0,#across#
en,0.99934807,3.73E-05,1.36E-04,2.46E-05,4.54E-04,lower,0.998385,3.38E-05,4.82E-05,0.001533006,0.971305848,2.10E-04,6.58E-05,0.028418769,0,#it#
en,0.999839494,1.09E-05,3.93E-05,1.95E-05,9.08E-05,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.998003959,9.05E-05,2.21E-04,0.001684634,0,#once#
en,0.999370967,4.21E-05,5.93E-05,1.55E-05,5.12E-04,lower,0.990861497,2.59E-05,0.009032573,8.00E-05,0.998385,3.38E-05,4.82E-05,0.001533006,0,#and#
en,0.994278621,1.56E-05,0.005696841,1.04E-06,7.91E-06,lower,0.997879248,3.15E-05,3.27E-05,0.002056506,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#ignored#
en,0.999884171,7.88E-06,2.87E-05,3.54E-05,4.39E-05,lower,0.998003959,9.05E-05,2.21E-04,0.001684634,0.990861497,2.59E-05,0.009032573,8.00E-05,0,#but#
en,0.999395242,3.61E-05,1.35E-04,2.46E-05,4.09E-04,lower,0.99687746,8.25E-05,1.62E-04,0.002877968,0.997879248,3.15E-05,3.27E-05,0.002056506,0,#it#
en,0.998218374,2.58E-05,1.09E-04,2.50E-05,0.001621601,lower,0.997906484,6.21E-05,0.001319377,7.12E-04,0.998003959,9.05E-05,2.21E-04,0.001684634,0,#has#
en,0.998977325,2.92E-05,9.65E-04,3.07E-06,2.52E-05,lower,0.993448524,5.65E-06,4.39E-04,0.006107129,0.99687746,8.25E-05,1.62E-04,0.002877968,0,#generated#
en,0.997699063,1.32E-06,3.35E-04,4.10E-05,0.001923557,lower,0.995177991,2.85E-05,1.96E-05,0.004773875,0.997906484,6.21E-05,0.001319377,7.12E-04,1,#a#
en,0.998614295,9.73E-06,1.78E-05,3.56E-05,0.001322572,lower,0.998381812,3.70E-05,4.31E-05,0.00153803,0.993448524,5.65E-06,4.39E-04,0.006107129,0,#lot#
en,0.999172753,1.35E-05,3.49E-05,4.32E-05,7.36E-04,lower,0.995814325,5.80E-04,1.60E-04,0.003445244,0.995177991,2.85E-05,1.96E-05,0.004773875,0,#of#
en,0.999622102,2.70E-04,4.99E-05,7.61E-07,5.71E-05,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.998381812,3.70E-05,4.31E-05,0.00153803,0,#interest#
en,0.999339641,4.21E-05,5.58E-05,1.54E-05,5.47E-04,lower,0.991526513,4.72E-05,1.21E-05,0.008414198,0.995814325,5.80E-04,1.60E-04,0.003445244,0,#and#
en,0.99979094,1.83E-05,1.48E-05,1.92E-06,1.74E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#comments#
punc,5.60E-04,5.60E-06,2.17E-05,0.999411922,1.18E-06,numsym,0.992108559,2.59E-06,0.001456293,0.006432558,0.991526513,4.72E-05,1.21E-05,0.008414198,0,#.#
en,0.9971042,1.22E-06,0.001033884,2.06E-05,0.001840088,initcap,0.997362971,3.49E-05,1.12E-04,0.002490415,0,0,0,0,1,#here#
en,0.999354759,1.34E-05,8.49E-05,2.45E-05,5.22E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.992108559,2.59E-06,0.001456293,0.006432558,0,#is#
en,0.99992382,2.74E-06,2.18E-05,1.70E-05,3.46E-05,lower,0.999002058,3.04E-05,1.90E-05,9.49E-04,0.997362971,3.49E-05,1.12E-04,0.002490415,0,#the#
en,0.999758549,1.05E-05,2.40E-05,7.70E-06,1.99E-04,lower,0.999402293,1.20E-04,1.31E-04,3.46E-04,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#whole#
en,0.99972481,6.38E-05,1.67E-04,3.04E-06,4.14E-05,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.999002058,3.04E-05,1.90E-05,9.49E-04,0,#article#
punc,5.91E-04,5.49E-06,2.14E-05,0.99938114,1.13E-06,numsym,0.998360894,1.92E-04,2.95E-05,0.001417643,0.999402293,1.20E-04,1.31E-04,3.46E-04,0,#.#
en,0.999029361,2.12E-04,4.32E-05,3.16E-05,6.84E-04,initcap,0.99750501,2.40E-05,8.96E-05,0.002381405,0,0,0,0,0,#posted#
en,0.998315557,1.40E-05,6.07E-05,9.67E-05,0.00151305,lower,0.491399471,9.07E-04,0.001356591,0.506336473,0.998360894,1.92E-04,2.95E-05,0.001417643,0,#by#
en,0.988422709,1.22E-04,4.00E-05,1.84E-06,0.011413122,lower,0.995536279,9.41E-05,9.78E-05,0.004271793,0.99750501,2.40E-05,8.96E-05,0.002381405,0,#jestidwell#
en,0.993751744,8.51E-05,5.92E-05,2.51E-05,0.006078806,lower,0.996795812,2.89E-04,0.002602368,3.13E-04,0.491399471,9.07E-04,0.001356591,0.506336473,0,#in#
en,0.995034723,1.10E-04,0.004185715,2.46E-06,6.67E-04,capital,0.724473334,2.97E-05,6.92E-05,0.275427711,0.995536279,9.41E-05,9.78E-05,0.004271793,0,#uncategorized#
en,0.985825057,6.21E-06,8.04E-05,5.28E-05,0.014035471,capital,0.998085202,1.19E-05,4.03E-05,0.001862593,0.996795812,2.89E-04,0.002602368,3.13E-04,0,#wilhelm#
en,0.998898345,5.88E-06,3.82E-05,1.39E-05,0.001043732,lower,0.984942307,9.67E-05,2.75E-05,0.014933486,0.724473334,2.97E-05,6.92E-05,0.275427711,0,#picked#
en,0.998413605,2.21E-05,2.45E-05,8.21E-05,0.001457698,lower,0.981403073,1.30E-04,5.00E-05,0.01841729,0.998085202,1.19E-05,4.03E-05,0.001862593,0,#us#
en,0.996520208,3.02E-05,3.73E-05,9.14E-05,0.003320972,lower,0.996412235,6.79E-05,4.73E-04,0.003046727,0.984942307,9.67E-05,2.75E-05,0.014933486,0,#up#
en,0.999197079,2.67E-05,3.59E-04,4.23E-05,3.74E-04,lower,0.977964768,5.41E-04,7.37E-04,0.020757188,0.981403073,1.30E-04,5.00E-05,0.01841729,0,#at#
en,0.992997952,7.31E-05,1.96E-04,8.97E-04,0.005835938,other,0.778456433,2.06E-04,5.49E-04,0.220788033,0.996412235,6.79E-05,4.73E-04,0.003046727,0,#9am#
punc,5.37E-04,5.67E-06,2.17E-05,0.999434436,1.23E-06,numsym,0.996543587,2.49E-05,2.98E-04,0.003133886,0.977964768,5.41E-04,7.37E-04,0.020757188,0,#.#
en,0.995271605,1.56E-05,8.38E-04,1.28E-04,0.003745944,allcaps,0.986483648,1.06E-04,9.14E-05,0.013319314,0,0,0,0,1,#i#
en,0.996321859,3.03E-05,6.55E-05,2.84E-05,0.003553954,lower,0.999776694,1.63E-05,1.59E-04,4.75E-05,0.996543587,2.49E-05,2.98E-04,0.003133886,0,#was#
en,0.999924321,6.69E-06,4.84E-05,1.48E-05,5.80E-06,lower,0.995536279,9.41E-05,9.78E-05,0.004271793,0.986483648,1.06E-04,9.14E-05,0.013319314,0,#dressed#
en,0.999115466,4.21E-05,5.23E-05,2.57E-05,7.64E-04,lower,0.997274919,6.85E-05,1.80E-04,0.002476763,0.999776694,1.63E-05,1.59E-04,4.75E-05,0,#in#
en,0.998950414,2.56E-05,1.12E-04,6.12E-05,8.50E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.995536279,9.41E-05,9.78E-05,0.004271793,0,#my#
en,0.663344355,1.15E-05,5.25E-05,0.335090119,0.001501519,numsym,0.995472302,9.22E-05,5.50E-05,0.004380458,0.997274919,6.85E-05,1.80E-04,0.002476763,0,"#""#"
en,0.999594121,3.22E-05,5.55E-05,4.58E-06,3.14E-04,lower,0.964367277,1.68E-05,7.44E-05,0.0355415,0.778456433,2.06E-04,5.49E-04,0.220788033,0,#mission#
en,0.999372682,5.75E-06,7.06E-05,2.29E-05,5.28E-04,lower,0.968364926,1.06E-05,4.86E-06,0.031619649,0.995472302,9.22E-05,5.50E-05,0.004380458,0,#trip#
en,0.995034577,4.72E-06,3.65E-06,8.91E-07,0.004956162,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.964367277,1.68E-05,7.44E-05,0.0355415,0,"#clothes""#"
en,0.999247223,4.44E-05,5.60E-05,1.54E-05,6.37E-04,lower,0.98062305,2.05E-04,1.13E-04,0.019058711,0.968364926,1.06E-05,4.86E-06,0.031619649,0,#and#
en,0.995323374,5.21E-05,8.84E-05,2.80E-05,0.004508055,lower,0.997274919,6.85E-05,1.80E-04,0.002476763,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#had#
en,0.999348035,2.02E-05,1.28E-04,6.31E-05,4.41E-04,lower,0.954432887,4.65E-05,0.019173946,0.026346695,0.98062305,2.05E-04,1.13E-04,0.019058711,0,#my#
en,0.987324176,7.06E-06,0.00543757,9.86E-06,0.007221332,lower,0.996856721,1.69E-04,1.98E-05,0.002954451,0.997274919,6.85E-05,1.80E-04,0.002476763,1,#game#
en,0.99974984,4.80E-05,1.53E-05,3.62E-05,1.51E-04,lower,0.998775714,2.14E-05,2.30E-04,9.73E-04,0.954432887,4.65E-05,0.019173946,0.026346695,0,#face#
en,0.999346703,9.54E-06,1.67E-04,5.10E-05,4.26E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.996856721,1.69E-04,1.98E-05,0.002954451,0,#on#
punc,5.92E-04,5.48E-06,2.15E-05,0.999380328,1.13E-06,numsym,0.999621901,6.96E-05,1.18E-04,1.90E-04,0.998775714,2.14E-05,2.30E-04,9.73E-04,0,#.#
en,0.999551553,4.63E-05,1.02E-04,2.82E-05,2.72E-04,initcap,0.986483648,1.06E-04,9.14E-05,0.013319314,0,0,0,0,0,#today#
en,0.996362324,3.02E-05,6.54E-05,2.84E-05,0.003513754,lower,0.999798975,2.29E-05,1.39E-04,3.94E-05,0.999621901,6.96E-05,1.18E-04,1.90E-04,0,#was#
en,0.999784562,1.04E-05,8.03E-05,9.19E-06,1.16E-04,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.986483648,1.06E-04,9.14E-05,0.013319314,0,#going#
en,0.999318597,5.52E-07,1.84E-04,2.20E-05,4.75E-04,lower,0.992230666,3.30E-06,3.38E-04,0.007427777,0.999798975,2.29E-05,1.39E-04,3.94E-05,1,#to#
en,0.997741398,6.45E-07,2.39E-04,3.47E-05,0.001984745,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.998195146,2.47E-06,2.57E-04,0.001545838,1,#be#
en,0.999922037,2.79E-06,2.21E-05,1.70E-05,3.61E-05,lower,0.989964968,2.68E-05,0.001502172,0.008506099,0.992230666,3.30E-06,3.38E-04,0.007427777,0,#the#
en,0.998902243,7.94E-06,1.53E-04,4.25E-05,8.95E-04,lower,0.99968771,2.01E-05,4.18E-05,2.50E-04,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#day#
en,0.999896051,7.92E-06,2.38E-05,7.46E-06,6.48E-05,lower,0.996543587,2.49E-05,2.98E-04,0.003133886,0.989964968,2.68E-05,0.001502172,0.008506099,0,#that#
en,0.99904663,3.09E-06,1.11E-04,1.47E-04,6.93E-04,allcaps,0.999712939,1.14E-05,2.45E-05,2.51E-04,0.99968771,2.01E-05,4.18E-05,2.50E-04,1,#i#
en,0.999818866,3.39E-06,2.54E-05,2.52E-05,1.27E-04,lower,0.995536279,9.41E-05,9.78E-05,0.004271793,0.996543587,2.49E-05,2.98E-04,0.003133886,0,#fell#
en,0.999114861,4.20E-05,5.22E-05,2.57E-05,7.65E-04,lower,0.997733625,3.67E-06,2.48E-05,0.002237915,0.999712939,1.14E-05,2.45E-05,2.51E-04,0,#in#
en,0.999518826,9.31E-07,2.56E-05,9.62E-06,4.45E-04,lower,0.998170813,5.23E-05,1.85E-05,0.001758345,0.995536279,9.41E-05,9.78E-05,0.004271793,1,#love#
en,0.999400966,2.91E-05,1.49E-05,1.60E-05,5.39E-04,lower,0.832217307,3.37E-06,0.002393368,0.165385954,0.997733625,3.67E-06,2.48E-05,0.002237915,0,#with#
en,0.969918415,4.45E-07,0.001828057,5.64E-05,0.02819673,capital,0.778456433,2.06E-04,5.49E-04,0.220788033,0.998170813,5.23E-05,1.85E-05,0.001758345,1,#kenya#
punc,2.91E-04,6.92E-06,2.26E-05,0.999677102,2.22E-06,numsym,0.998003959,9.05E-05,2.21E-04,0.001684634,0.832217307,3.37E-06,0.002393368,0.165385954,0,#.#
en,0.996695933,1.77E-04,0.001020977,2.15E-05,0.002084553,lower,0.999535072,9.43E-05,9.39E-05,2.77E-04,0,0,0,0,0,#it#
en,0.999762973,3.46E-05,4.90E-05,1.54E-05,1.38E-04,lower,0.991590845,0.001568619,0.001372824,0.005467713,0.998003959,9.05E-05,2.21E-04,0.001684634,0,"#didn""'t#"
en,0.998058852,4.12E-04,0.001185097,7.01E-06,3.37E-04,lower,0.724473334,2.97E-05,6.92E-05,0.275427711,0.999535072,9.43E-05,9.39E-05,2.77E-04,0,#happen#
en,0.985515612,6.24E-06,7.99E-05,5.28E-05,0.014345416,capital,0.999586261,1.86E-05,1.05E-04,2.90E-04,0.991590845,0.001568619,0.001372824,0.005467713,0,#wilhelm#
en,0.999631332,9.35E-06,6.28E-05,2.19E-05,2.75E-04,lower,0.984942307,9.67E-05,2.75E-05,0.014933486,0.724473334,2.97E-05,6.92E-05,0.275427711,0,#took#
en,0.998505077,2.15E-05,2.45E-05,8.22E-05,0.001366661,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.999586261,1.86E-05,1.05E-04,2.90E-04,0,#us#
en,0.9993002,5.57E-07,1.84E-04,2.20E-05,4.94E-04,lower,0.999868418,1.33E-05,9.43E-05,2.39E-05,0.984942307,9.67E-05,2.75E-05,0.014933486,1,#to#
en,0.999663681,3.51E-06,6.78E-05,2.35E-04,3.00E-05,capital,0.999007448,7.37E-05,1.96E-04,7.23E-04,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#the#
en,0.999639439,1.53E-05,1.35E-04,3.89E-05,1.72E-04,capital,0.985181932,0.00101244,0.00107051,0.012735118,0.999868418,1.33E-05,9.43E-05,2.39E-05,0,#junction#
en,0.997778388,1.88E-04,8.04E-04,8.96E-06,0.001220601,capital,0.997784389,2.14E-05,2.51E-05,0.002169092,0.999007448,7.37E-05,1.96E-04,7.23E-04,0,"#nairobi""'s#"
en,0.999813527,7.08E-06,2.91E-05,3.02E-06,1.47E-04,lower,0.998381812,3.70E-05,4.31E-05,0.00153803,0.985181932,0.00101244,0.00107051,0.012735118,0,#version#
en,0.999175046,1.35E-05,3.50E-05,4.32E-05,7.33E-04,lower,0.993448524,5.65E-06,4.39E-04,0.006107129,0.997784389,2.14E-05,2.51E-05,0.002169092,0,#of#
en,0.997716591,1.31E-06,3.32E-04,4.10E-05,0.001909437,lower,0.999278382,5.76E-04,4.87E-05,9.72E-05,0.998381812,3.70E-05,4.31E-05,0.00153803,1,#a#
en,0.999575865,2.12E-04,3.72E-05,1.14E-05,1.64E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.993448524,5.65E-06,4.39E-04,0.006107129,0,#mall#
punc,5.39E-04,5.71E-06,2.15E-05,0.999432238,1.23E-06,numsym,0.971944278,9.25E-06,1.69E-04,0.027877177,0.999278382,5.76E-04,4.87E-05,9.72E-05,0,#.#
en,0.984090459,3.86E-06,1.81E-04,1.33E-04,0.015591737,initcap,0.997291436,9.07E-06,2.55E-04,0.002444115,0,0,0,0,1,#we#
en,0.999407268,2.75E-06,2.26E-04,5.11E-06,3.59E-04,lower,0.999616219,1.47E-04,9.92E-05,1.37E-04,0.971944278,9.25E-06,1.69E-04,0.027877177,0,#walked#
en,0.999777143,5.24E-05,1.48E-04,2.40E-06,2.03E-05,lower,0.998739557,7.63E-06,7.15E-06,0.001245656,0.997291436,9.07E-06,2.55E-04,0.002444115,0,#around#
en,0.999191954,2.71E-06,5.04E-06,3.70E-06,7.97E-04,lower,0.998916613,4.62E-05,4.40E-05,9.93E-04,0.999616219,1.47E-04,9.92E-05,1.37E-04,0,#looking#
en,0.99975591,1.69E-05,3.25E-05,3.56E-05,1.59E-04,lower,0.993448524,5.65E-06,4.39E-04,0.006107129,0.998739557,7.63E-06,7.15E-06,0.001245656,0,#for#
en,0.997714935,1.31E-06,3.31E-04,4.10E-05,0.001911268,lower,0.998662004,2.26E-04,1.83E-05,0.001093454,0.998916613,4.62E-05,4.40E-05,9.93E-04,1,#a#
en,0.999882188,5.26E-05,1.17E-05,2.32E-05,3.03E-05,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.993448524,5.65E-06,4.39E-04,0.006107129,0,#place#
en,0.999325012,5.51E-07,1.85E-04,2.21E-05,4.67E-04,lower,0.995046748,0.002275643,0.001283755,0.001393855,0.998662004,2.26E-04,1.83E-05,0.001093454,1,#to#
en,0.998140328,9.74E-04,7.55E-04,2.36E-06,1.29E-04,lower,0.959680963,6.75E-05,0.028527586,0.011724,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#exchange#
en,0.978219098,1.81E-05,0.021168934,5.10E-06,5.89E-04,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.995046748,0.002275643,0.001283755,0.001393855,0,#money#
en,0.99937353,4.41E-05,7.11E-05,1.54E-05,4.96E-04,lower,0.998675005,2.96E-05,3.31E-04,9.64E-04,0.959680963,6.75E-05,0.028527586,0.011724,0,#and#
en,0.999670801,1.01E-05,2.00E-04,1.97E-05,9.98E-05,lower,0.99557966,4.56E-05,5.86E-05,0.004316155,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#eat#
en,0.99957931,8.23E-06,5.91E-05,3.93E-06,3.49E-04,lower,0.999417911,4.86E-05,3.67E-05,4.97E-04,0.998675005,2.96E-05,3.31E-04,9.64E-04,1,#some#
en,0.996822885,2.23E-05,4.84E-05,1.50E-05,0.003091365,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.99557966,4.56E-05,5.86E-05,0.004316155,0,#lunch#
punc,5.39E-04,5.71E-06,2.15E-05,0.999432655,1.24E-06,numsym,0.971944278,9.25E-06,1.69E-04,0.027877177,0.999417911,4.86E-05,3.67E-05,4.97E-04,0,#.#
en,0.983348257,3.94E-06,1.81E-04,1.32E-04,0.016334039,initcap,0.983367176,1.63E-04,1.63E-04,0.016306964,0,0,0,0,1,#we#
en,0.996487828,4.63E-05,1.07E-04,5.92E-06,0.003353127,lower,0.996512325,1.27E-04,0.002150334,0.001209992,0.971944278,9.25E-06,1.69E-04,0.027877177,0,"#hadn""'t#"
en,0.998525258,3.88E-05,0.001187424,9.21E-06,2.39E-04,lower,0.997554088,1.06E-05,1.58E-05,0.002419496,0.983367176,1.63E-04,1.63E-04,0.016306964,0,#eaten#
en,0.999618842,5.21E-06,1.22E-05,8.98E-07,3.63E-04,lower,0.987099552,1.35E-04,7.60E-06,0.012758016,0.996512325,1.27E-04,0.002150334,0.001209992,0,#anything#
en,0.998929956,3.66E-05,6.66E-06,1.07E-05,0.001016148,lower,0.998294387,3.31E-05,2.59E-05,0.001646588,0.997554088,1.06E-05,1.58E-05,0.002419496,0,#since#
en,0.99931503,1.10E-05,2.57E-05,2.58E-05,6.23E-04,lower,0.999649671,3.50E-05,5.11E-05,2.64E-04,0.987099552,1.35E-04,7.60E-06,0.012758016,0,#our#
en,0.999905827,8.71E-06,4.90E-05,1.25E-05,2.40E-05,lower,0.998535216,6.54E-05,3.32E-05,0.001366183,0.998294387,3.31E-05,2.59E-05,0.001646588,0,#flight#
en,0.999611042,2.69E-05,2.68E-05,2.61E-05,3.09E-04,lower,0.93929193,7.98E-05,0.003529658,0.057098634,0.999649671,3.50E-05,5.11E-05,2.64E-04,0,#from#
en,0.98603079,2.30E-05,0.002589646,1.60E-04,0.011196976,capital,0.778456433,2.06E-04,5.49E-04,0.220788033,0.998535216,6.54E-05,3.32E-05,0.001366183,0,#paris#
punc,4.19E-04,6.20E-06,2.23E-05,0.999550559,1.54E-06,numsym,0.971944278,9.25E-06,1.69E-04,0.027877177,0.93929193,7.98E-05,0.003529658,0.057098634,0,#.#
en,0.983195092,3.95E-06,1.81E-04,1.32E-04,0.016487266,initcap,0.98062305,2.05E-04,1.13E-04,0.019058711,0,0,0,0,1,#we#
en,0.994864521,5.38E-05,8.89E-05,2.80E-05,0.004964717,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.971944278,9.25E-06,1.69E-04,0.027877177,0,#had#
en,0.999198918,6.04E-07,1.84E-04,2.19E-05,5.94E-04,lower,0.94992729,4.17E-05,1.01E-04,0.04993028,0.98062305,2.05E-04,1.13E-04,0.019058711,1,#to#
en,0.993817526,1.09E-05,7.61E-05,1.78E-05,0.006077641,lower,0.999693129,2.76E-05,4.48E-05,2.34E-04,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#walk#
en,0.999870414,1.24E-05,5.79E-05,2.60E-06,5.67E-05,lower,0.999198072,1.58E-05,7.34E-04,5.22E-05,0.94992729,4.17E-05,1.01E-04,0.04993028,0,#through#
en,0.998909459,5.02E-06,0.001082666,1.74E-06,1.11E-06,lower,0.998185854,7.26E-05,5.07E-05,0.001690908,0.999693129,2.76E-05,4.48E-05,2.34E-04,0,#security#
en,0.999709101,2.32E-05,3.16E-05,3.50E-05,2.01E-04,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.999198072,1.58E-05,7.34E-04,5.22E-05,0,#just#
en,0.999319557,5.52E-07,1.85E-04,2.21E-05,4.73E-04,lower,0.993672163,2.74E-05,0.00141889,0.004881572,0.998185854,7.26E-05,5.07E-05,0.001690908,1,#to#
en,0.998740634,8.43E-06,9.94E-04,5.76E-05,1.99E-04,lower,0.995536279,9.41E-05,9.78E-05,0.004271793,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#get#
en,0.999108934,4.23E-05,5.28E-05,2.57E-05,7.70E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.993672163,2.74E-05,0.00141889,0.004881572,0,#in#
en,0.999923552,2.74E-06,2.18E-05,1.70E-05,3.49E-05,lower,0.998977304,6.13E-05,1.33E-04,8.29E-04,0.995536279,9.41E-05,9.78E-05,0.004271793,0,#the#
en,0.999566656,3.16E-05,5.79E-05,3.39E-05,3.10E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#door#
punc,5.90E-04,5.49E-06,2.14E-05,0.999382123,1.13E-06,numsym,0.998562615,8.64E-06,7.91E-05,0.001349599,0.998977304,6.13E-05,1.33E-04,8.29E-04,0,#.#
en,0.998770342,6.94E-06,9.10E-05,3.30E-05,0.00109869,initcap,0.99935413,1.19E-04,7.29E-05,4.54E-04,0,0,0,0,0,#they#
